pipeline	percId	majorRef	minorReft	noMajorRef	noMinorRef	noBinMajorRef	noBinMinorRef	noBinJunk	noBinRand	time	memory	mappedRef	acutalRef	mismatches	indels	length	alnLength	ins	del	Duplicated
clairMinorRef	1.40	LC310740-ORF2	KR868575-ORF2	22780.00	5662.00	NA	NA	NA	NA	20.12	85172.00	1.00	LC310740-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMinorRef	1.40	LC310740-ORF2	KR868575-ORF2	22780.00	5662.00	NA	NA	NA	NA	20.12	85172.00	2.00	LC310740-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	1.40	LC310740-ORF2	KR868575-ORF2	22780.00	5662.00	NA	NA	NA	NA	19.12	85776.00	1.00	LC310740-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairDistRef	1.40	LC310740-ORF2	KR868575-ORF2	22780.00	5662.00	NA	NA	NA	NA	19.54	89236.00	1.00	LC310740-ORF2	13.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairDistRef	1.40	LC310740-ORF2	KR868575-ORF2	22780.00	5662.00	NA	NA	NA	NA	19.54	89236.00	2.00	LC310740-ORF2	13.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMajorRef	1.30	LC310740-ORF2	KX828216-ORF2	22877.00	5709.00	NA	NA	NA	NA	19.07	87892.00	1.00	LC310740-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	1.30	LC310740-ORF2	KX828216-ORF2	22877.00	5709.00	NA	NA	NA	NA	19.30	87940.00	1.00	LC310740-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMinorRef	1.30	LC310740-ORF2	KX828216-ORF2	22877.00	5709.00	NA	NA	NA	NA	19.30	87940.00	2.00	LC310740-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	1.30	LC310740-ORF2	KX828216-ORF2	22877.00	5709.00	NA	NA	NA	NA	23.05	87416.00	1.00	LC310740-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	1.30	LC310740-ORF2	KX828216-ORF2	22877.00	5709.00	NA	NA	NA	NA	23.05	87416.00	2.00	LC310740-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	1.30	LC310740-ORF2	KX828216-ORF2	22877.00	5709.00	NA	NA	NA	NA	20.61	84500.00	1.00	LC310740-ORF2	10.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairDistRef	1.30	LC310740-ORF2	KX828216-ORF2	22877.00	5709.00	NA	NA	NA	NA	20.61	84500.00	2.00	LC310740-ORF2	10.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMajorRef	1.90	MF142266-ORF2	JF683403-ORF2	23678.00	5882.00	NA	NA	NA	NA	19.20	89476.00	1.00	MF142266-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	1.90	MF142266-ORF2	JF683403-ORF2	23678.00	5882.00	NA	NA	NA	NA	19.20	89476.00	2.00	MF142266-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMinorRef	1.90	MF142266-ORF2	JF683403-ORF2	23678.00	5882.00	NA	NA	NA	NA	19.63	91052.00	1.00	JF683403-ORF2	6.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	1.90	MF142266-ORF2	JF683403-ORF2	23678.00	5882.00	NA	NA	NA	NA	19.63	91052.00	2.00	MF142266-ORF2	2.00	1.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	1.90	MF142266-ORF2	JF683403-ORF2	23678.00	5882.00	NA	NA	NA	NA	19.58	88268.00	1.00	MF142266-ORF2	1.00	1.00	0.00	0.00	0.00	0.00	FALSE
clairDistRef	1.90	MF142266-ORF2	JF683403-ORF2	23678.00	5882.00	NA	NA	NA	NA	19.87	86736.00	1.00	MF142266-ORF2	10.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairDistRef	1.90	MF142266-ORF2	JF683403-ORF2	23678.00	5882.00	NA	NA	NA	NA	19.87	86736.00	2.00	MF142266-ORF2	10.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMajorRef	3.10	MF142266-ORF2	KU697049-ORF2	22843.00	5776.00	NA	NA	NA	NA	19.41	86824.00	1.00	MF142266-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	3.10	MF142266-ORF2	KU697049-ORF2	22843.00	5776.00	NA	NA	NA	NA	19.53	85268.00	1.00	KU697049-ORF2	9.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	3.10	MF142266-ORF2	KU697049-ORF2	22843.00	5776.00	NA	NA	NA	NA	19.53	85268.00	2.00	MF142266-ORF2	3.00	2.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	3.10	MF142266-ORF2	KU697049-ORF2	22843.00	5776.00	NA	NA	NA	NA	19.02	86096.00	1.00	MF142266-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairDistRef	3.10	MF142266-ORF2	KU697049-ORF2	22843.00	5776.00	NA	NA	NA	NA	20.62	81992.00	1.00	MF142266-ORF2	11.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	3.10	MF142266-ORF2	KU697049-ORF2	22843.00	5776.00	NA	NA	NA	NA	20.62	81992.00	2.00	MF142266-ORF2	9.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	3.40	MF314288-ORF2	JF690912-ORF2	22859.00	5705.00	NA	NA	NA	NA	19.00	86260.00	1.00	MF314288-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	3.40	MF314288-ORF2	JF690912-ORF2	22859.00	5705.00	NA	NA	NA	NA	19.24	85292.00	1.00	MF314288-ORF2	10.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMinorRef	3.40	MF314288-ORF2	JF690912-ORF2	22859.00	5705.00	NA	NA	NA	NA	19.24	85292.00	2.00	MF314288-ORF2	5.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	3.40	MF314288-ORF2	JF690912-ORF2	22859.00	5705.00	NA	NA	NA	NA	19.50	86616.00	1.00	MF314288-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	3.40	MF314288-ORF2	JF690912-ORF2	22859.00	5705.00	NA	NA	NA	NA	19.50	86616.00	2.00	MF314288-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	3.40	MF314288-ORF2	JF690912-ORF2	22859.00	5705.00	NA	NA	NA	NA	19.64	87404.00	1.00	MF314288-ORF2	7.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	3.40	MF314288-ORF2	JF690912-ORF2	22859.00	5705.00	NA	NA	NA	NA	19.64	87404.00	2.00	MF314288-ORF2	5.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	3.00	MF314288-ORF2	JQ181595-ORF2	22821.00	5858.00	NA	NA	NA	NA	18.97	89208.00	1.00	MF314288-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	3.00	MF314288-ORF2	JQ181595-ORF2	22821.00	5858.00	NA	NA	NA	NA	18.97	89208.00	2.00	MF314288-ORF2	2.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMinorRef	3.00	MF314288-ORF2	JQ181595-ORF2	22821.00	5858.00	NA	NA	NA	NA	19.14	86968.00	1.00	JQ181595-ORF2	7.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMinorRef	3.00	MF314288-ORF2	JQ181595-ORF2	22821.00	5858.00	NA	NA	NA	NA	19.14	86968.00	2.00	MF314288-ORF2	6.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	3.00	MF314288-ORF2	JQ181595-ORF2	22821.00	5858.00	NA	NA	NA	NA	19.12	88112.00	1.00	MF314288-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	3.00	MF314288-ORF2	JQ181595-ORF2	22821.00	5858.00	NA	NA	NA	NA	19.12	88112.00	2.00	MF314288-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	3.00	MF314288-ORF2	JQ181595-ORF2	22821.00	5858.00	NA	NA	NA	NA	19.22	89648.00	1.00	MF314288-ORF2	8.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	3.00	MF314288-ORF2	JQ181595-ORF2	22821.00	5858.00	NA	NA	NA	NA	19.22	89648.00	2.00	MF314288-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	3.00	MF314288-ORF2	KC515014-ORF2	22732.00	5748.00	NA	NA	NA	NA	18.90	87668.00	1.00	MF314288-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	3.00	MF314288-ORF2	KC515014-ORF2	22732.00	5748.00	NA	NA	NA	NA	19.17	90448.00	1.00	KC515014-ORF2	8.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	3.00	MF314288-ORF2	KC515014-ORF2	22732.00	5748.00	NA	NA	NA	NA	19.17	90448.00	2.00	MF314288-ORF2	5.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	3.00	MF314288-ORF2	KC515014-ORF2	22732.00	5748.00	NA	NA	NA	NA	18.99	90748.00	1.00	MF314288-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairDistRef	3.00	MF314288-ORF2	KC515014-ORF2	22732.00	5748.00	NA	NA	NA	NA	19.42	88092.00	1.00	MF314288-ORF2	10.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	3.00	MF314288-ORF2	KC515014-ORF2	22732.00	5748.00	NA	NA	NA	NA	19.42	88092.00	2.00	MF314288-ORF2	6.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	2.10	MF314288-ORF2	KX641126-ORF2	23959.00	5918.00	NA	NA	NA	NA	19.65	89576.00	1.00	MF314288-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	2.10	MF314288-ORF2	KX641126-ORF2	23959.00	5918.00	NA	NA	NA	NA	19.65	89576.00	2.00	MF314288-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMinorRef	2.10	MF314288-ORF2	KX641126-ORF2	23959.00	5918.00	NA	NA	NA	NA	20.75	90020.00	1.00	MF314288-ORF2	7.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMinorRef	2.10	MF314288-ORF2	KX641126-ORF2	23959.00	5918.00	NA	NA	NA	NA	20.75	90020.00	2.00	MF314288-ORF2	3.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	2.10	MF314288-ORF2	KX641126-ORF2	23959.00	5918.00	NA	NA	NA	NA	19.19	90204.00	1.00	MF314288-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	2.10	MF314288-ORF2	KX641126-ORF2	23959.00	5918.00	NA	NA	NA	NA	19.19	90204.00	2.00	MF314288-ORF2	3.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	2.10	MF314288-ORF2	KX641126-ORF2	23959.00	5918.00	NA	NA	NA	NA	19.83	92988.00	1.00	MF314288-ORF2	2.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairDistRef	2.10	MF314288-ORF2	KX641126-ORF2	23959.00	5918.00	NA	NA	NA	NA	19.83	92988.00	2.00	MF314288-ORF2	2.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMajorRef	3.00	MF589543-ORF2	EF524523-ORF2	22848.00	5706.00	NA	NA	NA	NA	19.10	88168.00	1.00	MF589543-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	3.00	MF589543-ORF2	EF524523-ORF2	22848.00	5706.00	NA	NA	NA	NA	20.29	87504.00	1.00	MF589543-ORF2	8.00	1.00	0.00	0.00	0.00	0.00	TRUE
clairMinorRef	3.00	MF589543-ORF2	EF524523-ORF2	22848.00	5706.00	NA	NA	NA	NA	20.29	87504.00	2.00	MF589543-ORF2	3.00	1.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	3.00	MF589543-ORF2	EF524523-ORF2	22848.00	5706.00	NA	NA	NA	NA	18.90	84856.00	1.00	MF589543-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	3.00	MF589543-ORF2	EF524523-ORF2	22848.00	5706.00	NA	NA	NA	NA	18.90	84856.00	2.00	MF589543-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	3.00	MF589543-ORF2	EF524523-ORF2	22848.00	5706.00	NA	NA	NA	NA	20.71	84268.00	1.00	MF589543-ORF2	10.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	3.00	MF589543-ORF2	EF524523-ORF2	22848.00	5706.00	NA	NA	NA	NA	20.71	84268.00	2.00	MF589543-ORF2	8.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	1.40	MF737379-ORF2	GQ358997-ORF2	22707.00	5558.00	NA	NA	NA	NA	18.90	90848.00	1.00	MF737379-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	1.40	MF737379-ORF2	GQ358997-ORF2	22707.00	5558.00	NA	NA	NA	NA	19.13	92484.00	1.00	MF737379-ORF2	2.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMinorRef	1.40	MF737379-ORF2	GQ358997-ORF2	22707.00	5558.00	NA	NA	NA	NA	19.13	92484.00	2.00	MF737379-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	1.40	MF737379-ORF2	GQ358997-ORF2	22707.00	5558.00	NA	NA	NA	NA	19.08	88172.00	1.00	MF737379-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	1.40	MF737379-ORF2	GQ358997-ORF2	22707.00	5558.00	NA	NA	NA	NA	19.08	88172.00	2.00	MF737379-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	1.40	MF737379-ORF2	GQ358997-ORF2	22707.00	5558.00	NA	NA	NA	NA	19.73	89516.00	1.00	MF737379-ORF2	5.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairDistRef	1.40	MF737379-ORF2	GQ358997-ORF2	22707.00	5558.00	NA	NA	NA	NA	19.73	89516.00	2.00	MF737379-ORF2	5.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMajorRef	2.10	MG813260-ORF2	JQ866919-ORF2	23198.00	5752.00	NA	NA	NA	NA	19.01	87708.00	1.00	MG813260-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	2.10	MG813260-ORF2	JQ866919-ORF2	23198.00	5752.00	NA	NA	NA	NA	18.97	92788.00	1.00	JQ866919-ORF2	3.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	2.10	MG813260-ORF2	JQ866919-ORF2	23198.00	5752.00	NA	NA	NA	NA	18.97	92788.00	2.00	MG813260-ORF2	5.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	2.10	MG813260-ORF2	JQ866919-ORF2	23198.00	5752.00	NA	NA	NA	NA	22.95	86324.00	1.00	MG813260-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	2.10	MG813260-ORF2	JQ866919-ORF2	23198.00	5752.00	NA	NA	NA	NA	22.95	86324.00	2.00	MG813260-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	2.10	MG813260-ORF2	JQ866919-ORF2	23198.00	5752.00	NA	NA	NA	NA	21.71	88204.00	1.00	MG813260-ORF2	6.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	2.10	MG813260-ORF2	JQ866919-ORF2	23198.00	5752.00	NA	NA	NA	NA	21.71	88204.00	2.00	MG813260-ORF2	5.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	3.00	MH341484-ORF2	AY556477-ORF2	23313.00	5818.00	NA	NA	NA	NA	19.65	86660.00	1.00	MH341484-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	3.00	MH341484-ORF2	AY556477-ORF2	23313.00	5818.00	NA	NA	NA	NA	19.67	87484.00	1.00	AY556477-ORF2	8.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	3.00	MH341484-ORF2	AY556477-ORF2	23313.00	5818.00	NA	NA	NA	NA	19.67	87484.00	2.00	MH341484-ORF2	3.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	3.00	MH341484-ORF2	AY556477-ORF2	23313.00	5818.00	NA	NA	NA	NA	19.45	87860.00	1.00	MH341484-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	3.00	MH341484-ORF2	AY556477-ORF2	23313.00	5818.00	NA	NA	NA	NA	19.45	87860.00	2.00	MH341484-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	3.00	MH341484-ORF2	AY556477-ORF2	23313.00	5818.00	NA	NA	NA	NA	19.92	85160.00	1.00	MH341484-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairDistRef	3.00	MH341484-ORF2	AY556477-ORF2	23313.00	5818.00	NA	NA	NA	NA	19.92	85160.00	2.00	MH341484-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMajorRef	2.00	MH341484-ORF2	JX512855-ORF2	22981.00	5712.00	NA	NA	NA	NA	19.18	85412.00	1.00	MH341484-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	2.00	MH341484-ORF2	JX512855-ORF2	22981.00	5712.00	NA	NA	NA	NA	22.97	87880.00	1.00	MH341484-ORF2	4.00	1.00	0.00	0.00	0.00	0.00	TRUE
clairMinorRef	2.00	MH341484-ORF2	JX512855-ORF2	22981.00	5712.00	NA	NA	NA	NA	22.97	87880.00	2.00	MH341484-ORF2	2.00	1.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	2.00	MH341484-ORF2	JX512855-ORF2	22981.00	5712.00	NA	NA	NA	NA	19.87	86004.00	1.00	MH341484-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairDistRef	2.00	MH341484-ORF2	JX512855-ORF2	22981.00	5712.00	NA	NA	NA	NA	20.52	89112.00	1.00	MH341484-ORF2	9.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	2.00	MH341484-ORF2	JX512855-ORF2	22981.00	5712.00	NA	NA	NA	NA	20.52	89112.00	2.00	MH341484-ORF2	8.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	2.00	MH465420-ORF2	EU755377-ORF2	22291.00	5523.00	NA	NA	NA	NA	19.00	86508.00	1.00	MH465420-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	2.00	MH465420-ORF2	EU755377-ORF2	22291.00	5523.00	NA	NA	NA	NA	19.00	86508.00	2.00	MH465420-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMinorRef	2.00	MH465420-ORF2	EU755377-ORF2	22291.00	5523.00	NA	NA	NA	NA	19.31	85048.00	1.00	MH465420-ORF2	5.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMinorRef	2.00	MH465420-ORF2	EU755377-ORF2	22291.00	5523.00	NA	NA	NA	NA	19.31	85048.00	2.00	MH465420-ORF2	2.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	2.00	MH465420-ORF2	EU755377-ORF2	22291.00	5523.00	NA	NA	NA	NA	18.99	88196.00	1.00	MH465420-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	2.00	MH465420-ORF2	EU755377-ORF2	22291.00	5523.00	NA	NA	NA	NA	18.99	88196.00	2.00	MH465420-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	2.00	MH465420-ORF2	EU755377-ORF2	22291.00	5523.00	NA	NA	NA	NA	19.60	83948.00	1.00	MH465420-ORF2	7.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	2.00	MH465420-ORF2	EU755377-ORF2	22291.00	5523.00	NA	NA	NA	NA	19.60	83948.00	2.00	MH465420-ORF2	6.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	1.40	MH509733-ORF2	LC008137-ORF2	22716.00	5751.00	NA	NA	NA	NA	18.97	88724.00	1.00	MH509733-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	1.40	MH509733-ORF2	LC008137-ORF2	22716.00	5751.00	NA	NA	NA	NA	18.97	88724.00	2.00	MH509733-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMinorRef	1.40	MH509733-ORF2	LC008137-ORF2	22716.00	5751.00	NA	NA	NA	NA	19.12	87516.00	1.00	NA	NA	NA	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	1.40	MH509733-ORF2	LC008137-ORF2	22716.00	5751.00	NA	NA	NA	NA	19.12	87516.00	2.00	MH509733-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	1.40	MH509733-ORF2	LC008137-ORF2	22716.00	5751.00	NA	NA	NA	NA	22.59	85688.00	1.00	MH509733-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairDistRef	1.40	MH509733-ORF2	LC008137-ORF2	22716.00	5751.00	NA	NA	NA	NA	19.73	85076.00	1.00	MH509733-ORF2	5.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	1.40	MH509733-ORF2	LC008137-ORF2	22716.00	5751.00	NA	NA	NA	NA	19.73	85076.00	2.00	MH509733-ORF2	3.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	3.50	MH509735-ORF2	LC004750-ORF2	22885.00	5754.00	NA	NA	NA	NA	19.40	88264.00	1.00	MH509735-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	3.50	MH509735-ORF2	LC004750-ORF2	22885.00	5754.00	NA	NA	NA	NA	19.75	87636.00	1.00	LC004750-ORF2	9.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	3.50	MH509735-ORF2	LC004750-ORF2	22885.00	5754.00	NA	NA	NA	NA	19.75	87636.00	2.00	MH509735-ORF2	9.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	3.50	MH509735-ORF2	LC004750-ORF2	22885.00	5754.00	NA	NA	NA	NA	19.33	84752.00	1.00	MH509735-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	3.50	MH509735-ORF2	LC004750-ORF2	22885.00	5754.00	NA	NA	NA	NA	19.33	84752.00	2.00	MH509735-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	3.50	MH509735-ORF2	LC004750-ORF2	22885.00	5754.00	NA	NA	NA	NA	19.65	84312.00	1.00	MH509735-ORF2	8.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	3.50	MH509735-ORF2	LC004750-ORF2	22885.00	5754.00	NA	NA	NA	NA	19.65	84312.00	2.00	MH509735-ORF2	6.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	2.10	MK005838-ORF2	KM624030-ORF2	23219.00	5838.00	NA	NA	NA	NA	19.60	89532.00	1.00	MK005838-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	2.10	MK005838-ORF2	KM624030-ORF2	23219.00	5838.00	NA	NA	NA	NA	19.53	85872.00	1.00	KM624030-ORF2	6.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	2.10	MK005838-ORF2	KM624030-ORF2	23219.00	5838.00	NA	NA	NA	NA	19.53	85872.00	2.00	MK005838-ORF2	7.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	2.10	MK005838-ORF2	KM624030-ORF2	23219.00	5838.00	NA	NA	NA	NA	18.94	86028.00	1.00	MK005838-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	2.10	MK005838-ORF2	KM624030-ORF2	23219.00	5838.00	NA	NA	NA	NA	18.94	86028.00	2.00	MK005838-ORF2	2.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	2.10	MK005838-ORF2	KM624030-ORF2	23219.00	5838.00	NA	NA	NA	NA	19.71	83928.00	1.00	MK005838-ORF2	11.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	2.10	MK005838-ORF2	KM624030-ORF2	23219.00	5838.00	NA	NA	NA	NA	19.71	83928.00	2.00	MK005838-ORF2	10.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	2.60	MK504383-ORF2	HQ202951-ORF2	23447.00	5718.00	NA	NA	NA	NA	18.96	91188.00	1.00	MK504383-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	2.60	MK504383-ORF2	HQ202951-ORF2	23447.00	5718.00	NA	NA	NA	NA	18.96	91188.00	2.00	MK504383-ORF2	2.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMinorRef	2.60	MK504383-ORF2	HQ202951-ORF2	23447.00	5718.00	NA	NA	NA	NA	19.72	89548.00	1.00	MK504383-ORF2	7.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMinorRef	2.60	MK504383-ORF2	HQ202951-ORF2	23447.00	5718.00	NA	NA	NA	NA	19.72	89548.00	2.00	MK504383-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	2.60	MK504383-ORF2	HQ202951-ORF2	23447.00	5718.00	NA	NA	NA	NA	21.63	89220.00	1.00	MK504383-ORF2	1.00	1.00	0.00	0.00	0.00	0.00	FALSE
clairDistRef	2.60	MK504383-ORF2	HQ202951-ORF2	23447.00	5718.00	NA	NA	NA	NA	20.98	88060.00	1.00	MK504383-ORF2	13.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	2.60	MK504383-ORF2	HQ202951-ORF2	23447.00	5718.00	NA	NA	NA	NA	20.98	88060.00	2.00	MK504383-ORF2	12.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	2.00	MK504383-ORF2	KR868575-ORF2	22516.00	5556.00	NA	NA	NA	NA	19.02	88612.00	1.00	MK504383-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMajorRef	2.00	MK504383-ORF2	KR868575-ORF2	22516.00	5556.00	NA	NA	NA	NA	19.02	88612.00	2.00	MK504383-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	TRUE
clairMinorRef	2.00	MK504383-ORF2	KR868575-ORF2	22516.00	5556.00	NA	NA	NA	NA	20.08	90212.00	1.00	KR868575-ORF2	7.00	0.00	0.00	0.00	0.00	0.00	FALSE
clairMinorRef	2.00	MK504383-ORF2	KR868575-ORF2	22516.00	5556.00	NA	NA	NA	NA	20.08	90212.00	2.00	MK504383-ORF2	1.00	1.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	2.00	MK504383-ORF2	KR868575-ORF2	22516.00	5556.00	NA	NA	NA	NA	19.15	87844.00	1.00	MK504383-ORF2	0.00	1.00	0.00	0.00	0.00	0.00	FALSE
clairConsensus	2.00	MK504383-ORF2	KR868575-ORF2	22516.00	5556.00	NA	NA	NA	NA	19.15	87844.00	2.00	MK504383-ORF2	1.00	1.00	0.00	0.00	0.00	0.00	TRUE
clairDistRef	2.00	MK504383-ORF2	KR868575-ORF2	22516.00	5556.00	NA	NA	NA	NA	19.81	85144.00	1.00	MK504383-ORF2	11.00	0.00	0.00	0.00	0.00	0.00	FALSE
